x y
6.403290449305501129e-05 2.445001634423440671e-13
6.499896678749540041e-05 2.488964782229571033e-13
6.597960403155159637e-05 2.533718423726099479e-13
6.697503611700232130e-05 2.579276772642152913e-13
6.798548625312613662e-05 2.625654298281439768e-13
6.901118101675291806e-05 2.672865730117708345e-13
7.005235040306923065e-05 2.720926062472788411e-13
7.110922787719148146e-05 2.769850559278800345e-13
7.218205042651648596e-05 2.819654758925964143e-13
7.327105861386203837e-05 2.870354479197583494e-13
7.437649663140911385e-05 2.921965822293764456e-13
7.549861235545798140e-05 2.974505179945463129e-13
7.663765740201041094e-05 3.027989238620490527e-13
7.779388718319022627e-05 3.082434984823117496e-13
7.896756096451605438e-05 3.137859710489012411e-13
8.015894192303567680e-05 3.194281018477070665e-13
8.136829720634132220e-05 3.251716828160174653e-13
8.259589799247138919e-05 3.310185381116294830e-13
8.384201955071845375e-05 3.369705246922038698e-13
8.510694130335373913e-05 3.430295329050331432e-13
8.639094688828295612e-05 3.491974870874147202e-13
8.769432422264741855e-05 3.554763461778190980e-13
8.901736556738477251e-05 3.618681043380478147e-13
9.036036759276367802e-05 3.683747915865777855e-13
9.172363144490703907e-05 3.749984744432928021e-13
9.310746281331985547e-05 3.817412565858133822e-13
9.451217199943392068e-05 3.886052795176169724e-13
9.593807398618856984e-05 3.955927232481829153e-13
9.738548850866023067e-05 4.027058069853602930e-13
9.885474012575778578e-05 4.099467898401874535e-13
1.003461582929995351e-04 4.173179715443840007e-13
1.018600774363881975e-04 4.248216931807445610e-13
1.033968370274003371e-04 4.324603379266645461e-13
1.049567816591076553e-04 4.402363318110376767e-13
1.065402611234456674e-04 4.481521444847579106e-13
1.081476304896495229e-04 4.562102900050833617e-13
1.097792501838717956e-04 4.644133276340953069e-13
1.114354860700024914e-04 4.727638626515203689e-13
1.131167095317079025e-04 4.812645471821656349e-13
1.148232975557073634e-04 4.899180810382315644e-13
1.165556328163062309e-04 4.987272125767708253e-13
1.183141037612042110e-04 5.076947395725638701e-13
1.200991046985988879e-04 5.168235101066935760e-13
1.219110358856020991e-04 5.261164234710894592e-13
1.237503036179913977e-04 5.355764310893441834e-13
1.256173203213155202e-04 5.452065374540839804e-13
1.275125046433733215e-04 5.550098010811916638e-13
1.294362815480892305e-04 5.649893354811911154e-13
1.313890824108041315e-04 5.751483101480950582e-13
1.333713451150043852e-04 5.854899515660361008e-13
1.353835141505098068e-04 5.960175442339941752e-13
1.374260407131432603e-04 6.067344317089519681e-13
1.394993828059042855e-04 6.176440176678093376e-13
1.416040053416678715e-04 6.287497669883832666e-13
1.437403802474345892e-04 6.400552068498572645e-13
1.459089865701515684e-04 6.515639278530067660e-13
1.481103105841312926e-04 6.632795851605729223e-13
1.503448459000906513e-04 6.752058996581414229e-13
1.526130935758349442e-04 6.873466591358920789e-13
1.549155622286118553e-04 6.997057194915988289e-13
1.572527681491603868e-04 7.122870059552603367e-13
1.596252354174810997e-04 7.250945143357532627e-13
1.620334960203516762e-04 7.381323122898939315e-13
1.644780899706165076e-04 7.514045406143266287e-13
1.669595654282762744e-04 7.649154145606401044e-13
1.694784788234027543e-04 7.786692251741233466e-13
1.720353949809098654e-04 7.926703406566029934e-13
1.746308872472062063e-04 8.069232077537819327e-13
1.772655376187584489e-04 8.214323531675196380e-13
1.799399368725945855e-04 8.362023849935132710e-13
1.826546846987757346e-04 8.512379941848238356e-13
1.854103898348675138e-04 8.665439560417228719e-13
1.882076702024381115e-04 8.821251317283200317e-13
1.910471530456186475e-04 8.979864698164717608e-13
