x y
1.998252316770756818e-04 1.039485506042119881e-06
2.028399882827513578e-04 1.003242061274923377e-06
2.059002284207877274e-04 9.682623063629080535e-07
2.090066382997203141e-04 9.345021805921901449e-07
2.121599144808905752e-04 9.019191595012301969e-07
2.153607640346370691e-04 8.704722013167694926e-07
2.186099046988448989e-04 8.401216952573580859e-07
2.219080650398874742e-04 8.108294116393602641e-07
2.252559846159940407e-04 7.825584537226284646e-07
2.286544141430844196e-04 7.552732112351304307e-07
2.321041156631044864e-04 7.289393155180366862e-07
2.356058627149015025e-04 7.035235962347458216e-07
2.391604405076775970e-04 6.789940395893256688e-07
2.427686460970595922e-04 6.553197480017406065e-07
2.464312885638268312e-04 6.324709011890635615e-07
2.501491891953322184e-04 6.104187186036777785e-07
2.539231816696648002e-04 5.891354231811066160e-07
2.577541122425862233e-04 5.685942063518666932e-07
2.616428399372908078e-04 5.487691942732212745e-07
2.655902367370273440e-04 5.296354152383314744e-07
2.695971877806266066e-04 5.111687682217412298e-07
2.736645915609794695e-04 4.933459925215770280e-07
2.777933601265089375e-04 4.761446384602267394e-07
2.819844192856827141e-04 4.595430391065839658e-07
2.862387088146094573e-04 4.435202829842543569e-07
2.905571826677683252e-04 4.280561877313295388e-07
2.949408091919189208e-04 4.131312746785559335e-07
2.993905713432352738e-04 3.987267443138901529e-07
3.039074669077186132e-04 3.848244526025144180e-07
3.084925087249343030e-04 3.714068881324998841e-07
3.131467249151245508e-04 3.584571500573243640e-07
3.178711591097472481e-04 3.459589268074633571e-07
3.226668706854930410e-04 3.338964755442362612e-07
3.275349350018342425e-04 3.222546023300283702e-07
3.324764436421545405e-04 3.110186429899186562e-07
3.374925046585208646e-04 3.001744446405895719e-07
3.425842428201437647e-04 2.897083478632727963e-07
3.477527998655897783e-04 2.796071694982587680e-07
3.529993347587970709e-04 2.698581860393092571e-07
3.583250239489539808e-04 2.604491176070505198e-07
3.637310616342986891e-04 2.513681124811610765e-07
3.692186600298979116e-04 2.426037321718740497e-07
3.747890496394677131e-04 2.341449370119820153e-07
3.804434795312912516e-04 2.259810722512087039e-07
3.861832176183047365e-04 2.181018546354157708e-07
3.920095509424033732e-04 2.104973594537566491e-07
3.979237859630409117e-04 2.031580080374475658e-07
4.039272488501812895e-04 1.960745556944184825e-07
4.100212857816705144e-04 1.892380800646416263e-07
4.162072632450948117e-04 1.826399698814725588e-07
4.224865683441930719e-04 1.762719141248457850e-07
4.288606091098915774e-04 1.701258915526632686e-07
4.353308148160334873e-04 1.641941605971869400e-07
4.418986362998671017e-04 1.584692496137154631e-07
4.485655462873756319e-04 1.529439474692515040e-07
4.553330397235087561e-04 1.476112944593169483e-07
4.622026341074011264e-04 1.424645735414652938e-07
4.691758698326464012e-04 1.374973018744536110e-07
4.762543105327047589e-04 1.327032226524164919e-07
4.834395434315224421e-04 1.280762972237545066e-07
4.907331796994399316e-04 1.236106974848122977e-07
4.981368548144721794e-04 1.193007985387620551e-07
5.056522289290345728e-04 1.151411716104510964e-07
5.132809872422087376e-04 1.111265772082809951e-07
5.210248403776169190e-04 1.072519585245138563e-07
5.288855247670034947e-04 1.035124350656852052e-07
5.368648030396005978e-04 9.990329650510470512e-08
5.449644644173689233e-04 9.641999674969963477e-08
5.531863251162011039e-04 9.305814821372841501e-08
5.615322287531782953e-04 8.981351629215050837e-08
5.700040467599707186e-04 8.668201402669214500e-08
5.786036788024773517e-04 8.365969695788785987e-08
5.873330532067909653e-04 8.074275815661655679e-08
5.961941273915981158e-04 7.792752342886858188e-08
6.051888883070941083e-04 7.521044668770987447e-08
6.143193528805259047e-04 7.258810548660827686e-08
6.235875684684548089e-04 7.005719670849906714e-08
6.329956133158422520e-04 6.761453240515838114e-08
6.425455970220620046e-04 6.525703578164426146e-08
6.522396610139426796e-04 6.298173732074683961e-08
6.620799790259500328e-04 6.078577104256565779e-08
6.720687575876062043e-04 5.866637089450505720e-08
6.822082365182738362e-04 5.662086726713586972e-08
6.925006894293933221e-04 5.464668363154020945e-08
7.029484242343055685e-04 5.274133329389930901e-08
7.135537836657631586e-04 5.090241626323870406e-08
7.243191458012498323e-04 4.912761622838492937e-08
7.352469245962247246e-04 4.741469764032589622e-08
7.463395704254118185e-04 4.576150289629958283e-08
7.575995706322589691e-04 4.416594962206400758e-08
7.690294500866796902e-04 4.262602804892645903e-08
7.806317717512153975e-04 4.113979848222625115e-08
7.924091372557404058e-04 3.970538885808306292e-08
8.043641874808294843e-04 3.832099238533447194e-08
8.164996031499358563e-04 3.698486526969026441e-08
8.288181054304977115e-04 3.569532451723852558e-08
8.413224565441155883e-04 3.445074581453628011e-08
8.540154603859354985e-04 3.324956148261421941e-08
8.668999631533748406e-04 3.209025850231877536e-08
8.799788539843392005e-04 3.097137660850358624e-08
8.932550656050580870e-04 2.989150645067112100e-08
9.067315749877071082e-04 2.884928781774551714e-08
9.204114040179391066e-04 2.784340792474290696e-08
9.342976201724962054e-04 2.687259975917907680e-08
9.483933372070394840e-04 2.593564048513285884e-08
9.627017158543579390e-04 2.503134990295451872e-08
9.772259645331106848e-04 2.415858896267899660e-08
9.919693400672615572e-04 2.331625832927166178e-08
1.006935148416371025e-03 2.250329699789894647e-08
1.022126745416899150e-03 2.171868095748045981e-08
1.037547537534699036e-03 2.096142190083815768e-08
1.053200982628859804e-03 2.023056597981861444e-08
1.069090590727078335e-03 1.952519260381989326e-08
1.085219924812719575e-03 1.884441328021020438e-08
1.101592601623759904e-03 1.818737049517704401e-08
1.118212292463781430e-03 1.755323663359747357e-08
1.135082724025199968e-03 1.694121293656912482e-08
1.152207679224918641e-03 1.635052849528844430e-08
1.169590998052578382e-03 1.578043928000943260e-08
1.187236578431616991e-03 1.523022720285907470e-08
1.205148377093311724e-03 1.469919921332953790e-08
1.223330410464016412e-03 1.418668642530733197e-08
1.241786755565771772e-03 1.369204327454046768e-08
1.260521550930515525e-03 1.321464670548165255e-08
1.279538997528077921e-03 1.275389538648371923e-08
1.298843359708180389e-03 1.230920895235862529e-08
1.318438966156650028e-03 1.188002727334576071e-08
1.338330210866048569e-03 1.146580974956929497e-08
1.358521554120958657e-03 1.106603463009508797e-08
1.379017523498127186e-03 1.068019835573006031e-08
1.399822714881699412e-03 1.030781492473598351e-08
1.420941793493775678e-03 9.948415280658582515e-09
1.442379494940501704e-03 9.601546721501329159e-09
1.464140626273957232e-03 9.266772329499090110e-09
1.486230067070056383e-03 8.943670420773896327e-09
1.508652770522710606e-03 8.631834014179327395e-09
1.531413764554507076e-03 8.330870318664521840e-09
1.554518152944129109e-03 8.040400238512236984e-09
1.577971116470800296e-03 7.760057895827507362e-09
1.601777914075985885e-03 7.489490169675627416e-09
1.625943884042630469e-03 7.228356251288792570e-09
1.650474445192170537e-03 6.976327214781389958e-09
1.675375098099622390e-03 6.733085602832859303e-09
1.700651426326994179e-03 6.498325026816525334e-09
1.726309097675306301e-03 6.271749780870618173e-09
1.752353865455509238e-03 6.053074469425292202e-09
1.778791569778558372e-03 5.842023647716718859e-09
1.805628138864970398e-03 5.638331474835093235e-09
1.832869590374127181e-03 5.441741378869818800e-09
1.860522032753634744e-03 5.252005733729971773e-09
1.888591666609050739e-03 5.068885547232894411e-09
1.917084786094255767e-03 4.892150160068264523e-09
1.946007780322822232e-03 4.721576955258153067e-09
1.975367134800665864e-03 4.556951077747330268e-09
2.005169432880312113e-03 4.398065163770526468e-09
2.035421357237112219e-03 4.244719079655727673e-09
2.066129691367710793e-03 4.096719669734631228e-09
2.097301321111143518e-03 3.953880513042534071e-09
2.128943236192866809e-03 3.816021688501372588e-09
2.161062531792099124e-03 3.682969548289982767e-09
2.193666410132783570e-03 3.554556499116302166e-09
2.226762182098578589e-03 3.430620791115790021e-09
2.260357268872200710e-03 3.311006314110313432e-09
2.294459203599500102e-03 3.195562400970820542e-09
2.329075633078653198e-03 3.084143637836067542e-09
2.364214319474820195e-03 2.976609680948473769e-09
2.399883142060688958e-03 2.872825079876233409e-09
2.436090098983272664e-03 2.772659106899124239e-09
2.472843309057358874e-03 2.675985592343083777e-09
2.510151013586029833e-03 2.582682765656079782e-09
2.548021578208626518e-03 2.492633102025221511e-09
2.586463494776612693e-03 2.405723174341750369e-09
2.625485383257732726e-03 2.321843510327573076e-09
2.665095993668893833e-03 2.240888454643308498e-09
2.705304208038225057e-03 2.162756035804154699e-09
2.746119042396708530e-03 2.087347837736010932e-09
2.787549648799889090e-03 2.014568875809968696e-09
2.829605317380064298e-03 1.944327477199098192e-09
2.872295478429457045e-03 1.876535165406776079e-09
2.915629704514786230e-03 1.811106548821171778e-09
2.959617712623767178e-03 1.747959213155436605e-09
3.004269366343985913e-03 1.687013617638163961e-09
3.049594678074642098e-03 1.628192994823346008e-09
3.095603811271676730e-03 1.571423253893620352e-09
3.142307082726743857e-03 1.516632887335038115e-09
3.189714964880590968e-03 1.463752880865746507e-09
3.237838088171329440e-03 1.412716626505186044e-09
3.286687243418134115e-03 1.363459838674262200e-09
3.336273384240918006e-03 1.315920473220830132e-09
3.386607629516481723e-03 1.270038649268520745e-09
3.437701265871753904e-03 1.225756573790401029e-09
3.489565750214626127e-03 1.183018468812533348e-09
3.542212712302974728e-03 1.141770501155694805e-09
3.595653957352454994e-03 1.101960714626767803e-09
3.649901468683607215e-03 1.063538964574412960e-09
3.704967410408931648e-03 1.026456854726551399e-09
3.760864130160484868e-03 9.906676762301248310e-10
3.817604161858648062e-03 9.561263488163317995e-10
3.875200228522629291e-03 9.227893640172558096e-10
3.933665245123407067e-03 8.906147303623248229e-10
3.993012321479696806e-03 8.595619204855984974e-10
4.053254765197606725e-03 8.295918200772522249e-10
4.114406084654667096e-03 8.006666786149434328e-10
4.176479992028836984e-03 7.727500618130354591e-10
4.239490406373252161e-03 7.458068057297384956e-10
4.303451456737337859e-03 7.198029724743954435e-10
4.368377485335012307e-03 6.947058074591086990e-10
4.434283050760709673e-03 6.704836981408528284e-10
4.501182931253880706e-03 6.471061342021316701e-10
4.569092128012785560e-03 6.245436691199887138e-10
4.638025868558262252e-03 6.027678830749880349e-10
4.707999610148243599e-03 5.817513471534358674e-10
4.779029043243810185e-03 5.614675887977488586e-10
4.851130095027493191e-03 5.418910584614635449e-10
4.924318932974697943e-03 5.229970974268691673e-10
4.998611968478989739e-03 5.047619067447342531e-10
5.074025860532094603e-03 4.871625172570021470e-10
5.150577519459375621e-03 4.701767606647047263e-10
5.228284110711716413e-03 4.537832416046322820e-10
5.307163058714586303e-03 4.379613106996038738e-10
5.387232050775172740e-03 4.226910385483865291e-10
5.468509041048496069e-03 4.079531906224947865e-10
5.551012254563295924e-03 3.937292030382670092e-10
5.634760191308719676e-03 3.800011591736789093e-10
5.719771630382633476e-03 3.667517671004586482e-10
5.806065634202520372e-03 3.539643378030674715e-10
5.893661552779936967e-03 3.416227641571116593e-10
5.982579028059404648e-03 3.297115006407122383e-10
6.072837998322808302e-03 3.182155437532701442e-10
6.164458702660228877e-03 3.071204131169633072e-10
6.257461685508218519e-03 2.964121332371748321e-10
6.351867801256576469e-03 2.860772158988727284e-10
6.447698218924565947e-03 2.761026431767746126e-10
6.544974426907745543e-03 2.664758510378864839e-10
6.643718237796372716e-03 2.571847135157714725e-10
6.743951793266546833e-03 2.482175274366050792e-10
6.845697569045077965e-03 2.395629976777897672e-10
6.948978379949321757e-03 2.312102229405466277e-10
7.053817385003021204e-03 2.231486820185732564e-10
7.160238092629334951e-03 2.153682205454676679e-10
7.268264365922236063e-03 2.078590382042251487e-10
7.377920427997378475e-03 2.006116763827009821e-10
7.489230867423765127e-03 1.936170062594827741e-10
7.602220643737315001e-03 1.868662173051718247e-10
7.716915093037627488e-03 1.803508061845861448e-10
7.833339933669214786e-03 1.740625660459059254e-10
7.951521271988372386e-03 1.679935761832750763e-10
8.071485608217127475e-03 1.621361920598300714e-10
8.193259842385476957e-03 1.564830356785944042e-10
8.316871280363262106e-03 1.510269862891090068e-10
8.442347639983097118e-03 1.457611714180898392e-10
8.569717057255586690e-03 1.406789582128204452e-10
8.699008092678402540e-03 1.357739450863685476e-10
8.830249737640474827e-03 1.310399536541085654e-10
8.963471420922883987e-03 1.264710209513891725e-10
9.098703015297724545e-03 1.220613919225483056e-10
9.235974844226607985e-03 1.178055121718086950e-10
9.375317688660206317e-03 1.136980209669267927e-10
9.516762793940357693e-03 1.097337444867820725e-10
9.660341876806356060e-03 1.059076893043992372e-10
9.806087132506859441e-03 1.022150360971981947e-10
9.954031242019170667e-03 9.865113357654520162e-11
1.010420737937741537e-02 9.521149262896090080e-11
1.025664921911124960e-02 9.189178066160614292e-11
1.041139094379686832e-02 8.868781614492023280e-11
1.056846725172182200e-02 8.559556334554213623e-11
1.072791336466557936e-02 8.261112724287508872e-11
1.088976503579740934e-02 7.973074862289511022e-11
1.105405855769348716e-02 7.695079934302124606e-11
1.122083077047483952e-02 7.426777776208600453e-11
1.139011907006818279e-02 7.167830432964593191e-11
1.156196141659133342e-02 6.917911732907935816e-11
1.173639634286512308e-02 6.676706876910826176e-11
1.191346296305380824e-02 6.443912041856846840e-11
1.209320098143569500e-02 6.219233997943603222e-11
1.227565070130622916e-02 6.002389739328605694e-11
1.246085303401532618e-02 5.793106127653380618e-11
1.264884950814106589e-02 5.591119547996742326e-11
1.283968227880183215e-02 5.396175576823755622e-11
1.303339413710884014e-02 5.208028661512382143e-11
1.323002851976138629e-02 5.026441811053833645e-11
1.342962951878679673e-02 4.851186297537249880e-11
1.363224189142733279e-02 4.682041368042642772e-11
1.383791107017631576e-02 4.518793966579108389e-11
1.404668317296553851e-02 4.361238465718269064e-11
1.425860501350650726e-02 4.209176407584648193e-11
1.447372411178761593e-02 4.062416253876946404e-11
1.469208870472978566e-02 3.920773144605171206e-11
1.491374775700270508e-02 3.784068665239927218e-11
1.513875097200442256e-02 3.652130621980336771e-11
1.536714880300648831e-02 3.524792824857683478e-11
1.559899246446726923e-02 3.401894878401510612e-11
1.583433394351599702e-02 3.283281979604480735e-11
1.607322601160994860e-02 3.168804722931596558e-11
1.631572223636762811e-02 3.058318912128046380e-11
1.656187699358041207e-02 2.951685378588721142e-11
1.681174547940541761e-02 2.848769806060592640e-11
1.706538372274238324e-02 2.749442561457117008e-11
1.732284859779715039e-02 2.653578531571632145e-11
1.758419783683481258e-02 2.561056965483978226e-11
1.784949004312523513e-02 2.471761322461898071e-11
1.811878470408382832e-02 2.385579125165629426e-11
1.839214220461072094e-02 2.302401817970723812e-11
1.866962384063095004e-02 2.222124630230760201e-11
1.895129183283916080e-02 2.144646444307567152e-11
1.923720934065151558e-02 2.069869668202839689e-11
1.952744047636824007e-02 1.997700112630638157e-11
1.982205031954963753e-02 1.928046872376014856e-11
2.012110493160919333e-02 1.860822211790227463e-11
2.042467137062672217e-02 1.795941454278387496e-11
2.073281770638503788e-02 1.733322875640297988e-11
2.104561303563356675e-02 1.672887601130139128e-11
2.136312749758201290e-02 1.614559506105377180e-11
2.168543228962803091e-02 1.558265120139680587e-11
