x y
1.932604878659116533e-05 7.281070221893464566e-11
1.961762024006578117e-05 7.280593236260517704e-11
1.991359062233437926e-05 7.280116281875078454e-11
2.021402629988896334e-05 7.279639358735099543e-11
2.051899464049058497e-05 7.279162466838533699e-11
2.082856402827545797e-05 7.278685606183333651e-11
2.114280387908898550e-05 7.278208776767454711e-11
2.146178465605110520e-05 7.277731978588849607e-11
2.178557788535645558e-05 7.277255211645471067e-11
2.211425617231312438e-05 7.276778475935270527e-11
2.244789321762292000e-05 7.276301771456208470e-11
2.278656383390773648e-05 7.275825098206232453e-11
2.313034396248498680e-05 7.275348456183300375e-11
2.347931069039621772e-05 7.274871845385364963e-11
2.383354226769259244e-05 7.274395265810381531e-11
2.419311812498118832e-05 7.273918717456305391e-11
2.455811889123600582e-05 7.273442200321087979e-11
2.492862641187768691e-05 7.272965714402687193e-11
2.530472376712594753e-05 7.272489259699057053e-11
2.568649529062916941e-05 7.272012836208152871e-11
2.607402658837451904e-05 7.271536443927929962e-11
2.646740455788387927e-05 7.271060082856342346e-11
2.686671740769915786e-05 7.270583752991347919e-11
2.727205467716158421e-05 7.270107454330900704e-11
2.768350725648945312e-05 7.269631186872957304e-11
2.810116740715874035e-05 7.269154950615471742e-11
2.852512878259123521e-05 7.268678745556401913e-11
2.895548644915478116e-05 7.268202571693705718e-11
2.939233690748028626e-05 7.267726429025335882e-11
2.983577811410062654e-05 7.267250317549250305e-11
3.028590950341545046e-05 7.266774237263404298e-11
3.074283200998794216e-05 7.266298188165758346e-11
3.120664809117766050e-05 7.265822170254265176e-11
3.167746175011494565e-05 7.265346183526882685e-11
3.215537855902188426e-05 7.264870227981570065e-11
3.264050568288516589e-05 7.264394303616281335e-11
3.313295190348605540e-05 7.263918410428976978e-11
3.363282764379285471e-05 7.263442548417614893e-11
3.414024499272170875e-05 7.262966717580149099e-11
3.465531773027030917e-05 7.262490917914540080e-11
3.517816135303142793e-05 7.262015149418744441e-11
3.570889310009109200e-05 7.261539412090721372e-11
3.624763197931751125e-05 7.261063705928430063e-11
3.679449879404662102e-05 7.260588030929824536e-11
3.734961617017026360e-05 7.260112387092867857e-11
3.791310858363303252e-05 7.259636774415515340e-11
3.848510238834385808e-05 7.259161192895730052e-11
3.906572584450910358e-05 7.258685642531464721e-11
3.965510914739236965e-05 7.258210123320683709e-11
4.025338445650893489e-05 7.257734635261342326e-11
4.086068592526026743e-05 7.257259178351403642e-11
4.147714973101573595e-05 7.256783752588822969e-11
4.210291410564813387e-05 7.256308357971562083e-11
4.273811936652991496e-05 7.255832994497581466e-11
4.338290794799704530e-05 7.255357662164839016e-11
4.403742443328747831e-05 7.254882360971296508e-11
4.470181558696202520e-05 7.254407090914910549e-11
4.537623038781287929e-05 7.253931851993644204e-11
4.606082006227096804e-05 7.253456644205457958e-11
4.675573811831494533e-05 7.252981467548312293e-11
4.746114037989332282e-05 7.252506322020167693e-11
4.817718502186532452e-05 7.252031207618983346e-11
4.890403260546900903e-05 7.251556124342721029e-11
4.964184611432445918e-05 7.251081072189341224e-11
5.039079099098021800e-05 7.250606051156805707e-11
5.115103517401102778e-05 7.250131061243077545e-11
5.192274913567520737e-05 7.249656102446113344e-11
5.270610592014065952e-05 7.249181174763880049e-11
5.350128118228657606e-05 7.248706278194335558e-11
5.430845322709154058e-05 7.248231412735442938e-11
5.512780304961540804e-05 7.247756578385165257e-11
5.595951437558447506e-05 7.247281775141461706e-11
5.680377370258892628e-05 7.246807003002297937e-11
5.766077034190188779e-05 7.246332261965633141e-11
5.853069646092932352e-05 7.245857552029431677e-11
5.941374712630034951e-05 7.245382873191656615e-11
6.031012034760815764e-05 7.244908225450267143e-11
6.122001712180970734e-05 7.244433608803231499e-11
6.214364147829645713e-05 7.243959023248507582e-11
6.308120052464449791e-05 7.243484468784062336e-11
6.403290449305501129e-05 7.243009945407857537e-11
6.499896678749540041e-05 7.242535453117856253e-11
6.597960403155159637e-05 7.242060991912021551e-11
6.697503611700232130e-05 7.241586561788319084e-11
6.798548625312613662e-05 7.241112162744710627e-11
6.901118101675291806e-05 7.240637794779161833e-11
7.005235040306923065e-05 7.240163457889634477e-11
7.110922787719148146e-05 7.239689152074094212e-11
7.218205042651648596e-05 7.239214877330506690e-11
7.327105861386203837e-05 7.238740633656833688e-11
7.437649663140911385e-05 7.238266421051040857e-11
7.549861235545798140e-05 7.237792239511095142e-11
7.663765740201041094e-05 7.237318089034958319e-11
7.779388718319022627e-05 7.236843969620596041e-11
7.896756096451605438e-05 7.236369881265973960e-11
8.015894192303567680e-05 7.235895823969057730e-11
8.136829720634132220e-05 7.235421797727813001e-11
8.259589799247138919e-05 7.234947802540202844e-11
8.384201955071845375e-05 7.234473838404195494e-11
8.510694130335373913e-05 7.233999905317755312e-11
8.639094688828295612e-05 7.233526003278849244e-11
8.769432422264741855e-05 7.233052132285442941e-11
8.901736556738477251e-05 7.232578292335503350e-11
9.036036759276367802e-05 7.232104483426996123e-11
9.172363144490703907e-05 7.231630705557886913e-11
9.310746281331985547e-05 7.231156958726142664e-11
9.451217199943392068e-05 7.230683242929731614e-11
9.593807398618856984e-05 7.230209558166619416e-11
9.738548850866023067e-05 7.229735904434773016e-11
9.885474012575778578e-05 7.229262281732158065e-11
1.003461582929995351e-04 7.228788690056746679e-11
1.018600774363881975e-04 7.228315129406500634e-11
1.033968370274003371e-04 7.227841599779389458e-11
1.049567816591076553e-04 7.227368101173382683e-11
1.065402611234456674e-04 7.226894633586447253e-11
1.081476304896495229e-04 7.226421197016548822e-11
1.097792501838717956e-04 7.225947791461658211e-11
1.114354860700024914e-04 7.225474416919741074e-11
1.131167095317079025e-04 7.225001073388768232e-11
1.148232975557073634e-04 7.224527760866707924e-11
1.165556328163062309e-04 7.224054479351525803e-11
1.183141037612042110e-04 7.223581228841193982e-11
1.200991046985988879e-04 7.223108009333681993e-11
1.219110358856020991e-04 7.222634820826954196e-11
1.237503036179913977e-04 7.222161663318983997e-11
1.256173203213155202e-04 7.221688536807738343e-11
1.275125046433733215e-04 7.221215441291186763e-11
1.294362815480892305e-04 7.220742376767300080e-11
1.313890824108041315e-04 7.220269343234046532e-11
1.333713451150043852e-04 7.219796340689396941e-11
1.353835141505098068e-04 7.219323369131322129e-11
1.374260407131432603e-04 7.218850428557789042e-11
1.394993828059042855e-04 7.218377518966771087e-11
1.416040053416678715e-04 7.217904640356236502e-11
1.437403802474345892e-04 7.217431792724158695e-11
1.459089865701515684e-04 7.216958976068503317e-11
1.481103105841312926e-04 7.216486190387245070e-11
1.503448459000906513e-04 7.216013435678353483e-11
1.526130935758349442e-04 7.215540711939799378e-11
1.549155622286118553e-04 7.215068019169554872e-11
1.572527681491603868e-04 7.214595357365589493e-11
1.596252354174810997e-04 7.214122726525876649e-11
1.620334960203516762e-04 7.213650126648387163e-11
1.644780899706165076e-04 7.213177557731090565e-11
1.669595654282762744e-04 7.212705019771961555e-11
1.694784788234027543e-04 7.212232512768970956e-11
1.720353949809098654e-04 7.211760036720090882e-11
1.746308872472062063e-04 7.211287591623293448e-11
1.772655376187584489e-04 7.210815177476550770e-11
1.799399368725945855e-04 7.210342794277836256e-11
1.826546846987757346e-04 7.209870442025120727e-11
1.854103898348675138e-04 7.209398120716378883e-11
1.882076702024381115e-04 7.208925830349580255e-11
1.910471530456186475e-04 7.208453570922703420e-11
1.939294750717508926e-04 7.207981342433715324e-11
1.968552825941592395e-04 7.207509144880593251e-11
1.998252316770756818e-04 7.207036978261310608e-11
2.028399882827513578e-04 7.206564842573838218e-11
2.059002284207877274e-04 7.206092737816152074e-11
2.090066382997203141e-04 7.205620663986225583e-11
2.121599144808905752e-04 7.205148621082030861e-11
2.153607640346370691e-04 7.204676609101543899e-11
2.186099046988448989e-04 7.204204628042739397e-11
2.219080650398874742e-04 7.203732677903589471e-11
2.252559846159940407e-04 7.203260758682070113e-11
2.286544141430844196e-04 7.202788870376153438e-11
2.321041156631044864e-04 7.202317012983818024e-11
2.356058627149015025e-04 7.201845186503037277e-11
2.391604405076775970e-04 7.201373390931784606e-11
2.427686460970595922e-04 7.200901626268037296e-11
2.464312885638268312e-04 7.200429892509767460e-11
2.501491891953322184e-04 7.199958189654956263e-11
2.539231816696648002e-04 7.199486517701571941e-11
2.577541122425862233e-04 7.199014876647594363e-11
2.616428399372908078e-04 7.198543266490998231e-11
2.655902367370273440e-04 7.198071687229762122e-11
2.695971877806266066e-04 7.197600138861858150e-11
2.736645915609794695e-04 7.197128621385264893e-11
2.777933601265089375e-04 7.196657134797957051e-11
2.819844192856827141e-04 7.196185679097911908e-11
2.862387088146094573e-04 7.195714254283106751e-11
2.905571826677683252e-04 7.195242860351514985e-11
2.949408091919189208e-04 7.194771497301117774e-11
2.993905713432352738e-04 7.194300165129892403e-11
3.039074669077186132e-04 7.193828863835810986e-11
3.084925087249343030e-04 7.193357593416854685e-11
3.131467249151245508e-04 7.192886353870999494e-11
3.178711591097472481e-04 7.192415145196222697e-11
3.226668706854930410e-04 7.191943967390501579e-11
3.275349350018342425e-04 7.191472820451817303e-11
3.324764436421545405e-04 7.191001704378143275e-11
3.374925046585208646e-04 7.190530619167460659e-11
3.425842428201437647e-04 7.190059564817745446e-11
3.477527998655897783e-04 7.189588541326976214e-11
3.529993347587970709e-04 7.189117548693132832e-11
3.583250239489539808e-04 7.188646586914192587e-11
3.637310616342986891e-04 7.188175655988134055e-11
3.692186600298979116e-04 7.187704755912937105e-11
3.747890496394677131e-04 7.187233886686582901e-11
3.804434795312912516e-04 7.186763048307043558e-11
3.861832176183047365e-04 7.186292240772305406e-11
3.920095509424033732e-04 7.185821464080344440e-11
3.979237859630409117e-04 7.185350718229139236e-11
4.039272488501812895e-04 7.184880003216672249e-11
4.100212857816705144e-04 7.184409319040920764e-11
4.162072632450948117e-04 7.183938665699865944e-11
4.224865683441930719e-04 7.183468043191486365e-11
4.288606091098915774e-04 7.182997451513765775e-11
4.353308148160334873e-04 7.182526890664680167e-11
4.418986362998671017e-04 7.182056360642211994e-11
4.485655462873756319e-04 7.181585861444342421e-11
4.553330397235087561e-04 7.181115393069050023e-11
4.622026341074011264e-04 7.180644955514317256e-11
4.691758698326464012e-04 7.180174548778126574e-11
4.762543105327047589e-04 7.179704172858453970e-11
4.834395434315224421e-04 7.179233827753284484e-11
4.907331796994399316e-04 7.178763513460600570e-11
4.981368548144721794e-04 7.178293229978379514e-11
5.056522289290345728e-04 7.177822977304606355e-11
5.132809872422087376e-04 7.177352755437262255e-11
5.210248403776169190e-04 7.176882564374328376e-11
5.288855247670034947e-04 7.176412404113785882e-11
5.368648030396005978e-04 7.175942274653618519e-11
5.449644644173689233e-04 7.175472175991808742e-11
5.531863251162011039e-04 7.175002108126335129e-11
5.615322287531782953e-04 7.174532071055185303e-11
5.700040467599707186e-04 7.174062064776339136e-11
5.786036788024773517e-04 7.173592089287781666e-11
5.873330532067909653e-04 7.173122144587492763e-11
5.961941273915981158e-04 7.172652230673457468e-11
6.051888883070941083e-04 7.172182347543658235e-11
6.143193528805259047e-04 7.171712495196077519e-11
6.235875684684548089e-04 7.171242673628701652e-11
6.329956133158422520e-04 7.170772882839511796e-11
6.425455970220620046e-04 7.170303122826491699e-11
6.522396610139426796e-04 7.169833393587626400e-11
6.620799790259500328e-04 7.169363695120897061e-11
6.720687575876062043e-04 7.168894027424291308e-11
6.822082365182738362e-04 7.168424390495792888e-11
6.925006894293933221e-04 7.167954784333384255e-11
7.029484242343055685e-04 7.167485208935051741e-11
7.135537836657631586e-04 7.167015664298779094e-11
7.243191458012498323e-04 7.166546150422550061e-11
7.352469245962247246e-04 7.166076667304350975e-11
7.463395704254118185e-04 7.165607214942166874e-11
7.575995706322589691e-04 7.165137793333984092e-11
7.690294500866796902e-04 7.164668402477783790e-11
7.806317717512153975e-04 7.164199042371556178e-11
7.924091372557404058e-04 7.163729713013282419e-11
8.043641874808294843e-04 7.163260414400951429e-11
8.164996031499358563e-04 7.162791146532548249e-11
8.288181054304977115e-04 7.162321909406057917e-11
8.413224565441155883e-04 7.161852703019468059e-11
8.540154603859354985e-04 7.161383527370763715e-11
8.668999631533748406e-04 7.160914382457931216e-11
8.799788539843392005e-04 7.160445268278958187e-11
8.932550656050580870e-04 7.159976184831830961e-11
9.067315749877071082e-04 7.159507132114534577e-11
9.204114040179391066e-04 7.159038110125056660e-11
9.342976201724962054e-04 7.158569118861384834e-11
9.483933372070394840e-04 7.158100158321506724e-11
9.627017158543579390e-04 7.157631228503408663e-11
9.772259645331106848e-04 7.157162329405079568e-11
9.919693400672615572e-04 7.156693461024504477e-11
1.006935148416371025e-03 7.156224623359672309e-11
1.022126745416899150e-03 7.155755816408571981e-11
1.037547537534699036e-03 7.155287040169188532e-11
1.053200982628859804e-03 7.154818294639513464e-11
1.069090590727078335e-03 7.154349579817531817e-11
1.085219924812719575e-03 7.153880895701235093e-11
1.101592601623759904e-03 7.153412242288608332e-11
1.118212292463781430e-03 7.152943619577643036e-11
1.135082724025199968e-03 7.152475027566325537e-11
1.152207679224918641e-03 7.152006466252647337e-11
1.169590998052578382e-03 7.151537935634596061e-11
1.187236578431616991e-03 7.151069435710160626e-11
1.205148377093311724e-03 7.150600966477329950e-11
1.223330410464016412e-03 7.150132527934094241e-11
1.241786755565771772e-03 7.149664120078442416e-11
1.260521550930515525e-03 7.149195742908364687e-11
1.279538997528077921e-03 7.148727396421848676e-11
1.298843359708180389e-03 7.148259080616888472e-11
1.318438966156650028e-03 7.147790795491470405e-11
1.338330210866048569e-03 7.147322541043587272e-11
1.358521554120958657e-03 7.146854317271226697e-11
1.379017523498127186e-03 7.146386124172381473e-11
1.399822714881699412e-03 7.145917961745041811e-11
1.420941793493775678e-03 7.145449829987197921e-11
1.442379494940501704e-03 7.144981728896838718e-11
1.464140626273957232e-03 7.144513658471958292e-11
1.486230067070056383e-03 7.144045618710546850e-11
1.508652770522710606e-03 7.143577609610593311e-11
1.531413764554507076e-03 7.143109631170091761e-11
1.554518152944129109e-03 7.142641683387033702e-11
1.577971116470800296e-03 7.142173766259409344e-11
1.601777914075985885e-03 7.141705879785211481e-11
1.625943884042630469e-03 7.141238023962431616e-11
1.650474445192170537e-03 7.140770198789059958e-11
1.675375098099622390e-03 7.140302404263091887e-11
1.700651426326994179e-03 7.139834640382517612e-11
1.726309097675306301e-03 7.139366907145329928e-11
1.752353865455509238e-03 7.138899204549521629e-11
1.778791569778558372e-03 7.138431532593085510e-11
1.805628138864970398e-03 7.137963891274014365e-11
1.832869590374127181e-03 7.137496280590299697e-11
1.860522032753634744e-03 7.137028700539936884e-11
1.888591666609050739e-03 7.136561151120917430e-11
1.917084786094255767e-03 7.136093632331236713e-11
1.946007780322822232e-03 7.135626144168886236e-11
1.975367134800665864e-03 7.135158686631857500e-11
2.005169432880312113e-03 7.134691259718149763e-11
2.035421357237112219e-03 7.134223863425751942e-11
2.066129691367710793e-03 7.133756497752662001e-11
2.097301321111143518e-03 7.133289162696871442e-11
