# k [1/Mpc], Window(k) [Mpc]
9.999999999999999547e-08 2.156620116452554797e-17
1.086425999999999937e-07 2.545503197770025991e-17
1.180320999999999998e-07 3.004510113471148876e-17
1.282330999999999997e-07 3.546285295265414858e-17
1.393156999999999986e-07 4.185753599050233528e-17
1.513560999999999877e-07 4.940531415378992743e-17
1.644371999999999896e-07 5.831410990352157613e-17
1.786487999999999897e-07 6.882934793150599847e-17
1.940885999999999900e-07 8.124070087901117702e-17
2.108627999999999895e-07 9.589007601940156289e-17
2.290868000000000076e-07 1.131810304106835599e-16
2.488857000000000195e-07 1.335899102077231088e-16
2.703957999999999972e-07 1.576789294770015155e-16
2.937649999999999839e-07 1.861116906503274366e-16
3.191538000000000160e-07 2.196714712722933169e-16
3.467369000000000242e-07 2.592827706233089176e-16
3.767037999999999986e-07 3.060368002739353251e-16
4.092606999999999981e-07 3.612215620844897494e-16
4.446312999999999827e-07 4.263572641693207787e-16
4.830588000000000268e-07 5.032382689004422678e-16
5.248075000000000359e-07 5.939825315146098596e-16
5.701643000000000520e-07 7.010898328613635232e-16
6.194410999999999602e-07 8.275107864788404301e-16
6.729767000000000284e-07 9.767280740494407025e-16
7.311391000000000384e-07 1.152852253113350572e-15
7.943281999999999752e-07 1.360735310273263346e-15
8.629784999999999742e-07 1.606103981978121061e-15
9.375620000000000411e-07 1.895717675660908447e-15
1.018591000000000045e-06 2.237554710792074115e-15
1.106623999999999944e-06 2.641031966944841390e-15
1.202263999999999972e-06 3.117264469504312620e-15
1.306170999999999924e-06 3.679371673234254143e-15
1.419058000000000000e-06 4.342838271969558978e-15
1.541699999999999995e-06 5.125941664861375368e-15
1.674942999999999965e-06 6.050254747696560850e-15
1.819700999999999944e-06 7.141240328822704769e-15
1.976969999999999895e-06 8.428953394098418769e-15
2.147829999999999983e-06 9.948867910081768455e-15
2.333457999999999877e-06 1.174285421945536839e-14
2.535128999999999830e-06 1.386033256298514007e-14
2.754228999999999986e-06 1.635963721688902430e-14
2.992264999999999802e-06 1.930961680791970730e-14
3.250872999999999969e-06 2.279153912150945431e-14
3.531831999999999832e-06 2.690132478754327000e-14
3.837072000000000148e-06 3.175218814951432288e-14
4.168693999999999834e-06 3.747776203887988125e-14
4.528976000000000360e-06 4.423577774057694993e-14
4.920395000000000008e-06 5.221240030835895879e-14
5.345643999999999636e-06 6.162737667751815264e-14
5.807643999999999617e-06 7.274005852084694314e-14
6.309573000000000008e-06 8.585659470261134162e-14
6.854882000000000144e-06 1.013383105534633234e-13
7.447320000000000383e-06 1.196116961453341845e-13
8.090959000000000473e-06 1.411801591437411482e-13
8.790224999999999344e-06 1.666378525823058867e-13
9.549925999999999272e-06 1.966860975406138077e-13
1.037528000000000072e-05 2.321526557104120160e-13
1.127196999999999942e-05 2.740145705176721177e-13
1.224616000000000033e-05 3.234250551833013649e-13
1.330454000000000052e-05 3.817452395329525537e-13
1.445440000000000005e-05 4.505818013790985127e-13
1.570362999999999859e-05 5.318310150370689066e-13
1.706081999999999906e-05 6.277311068989926855e-13
1.853531999999999993e-05 7.409239958642860863e-13
2.013724000000000034e-05 8.745278751488968478e-13
2.187762000000000010e-05 1.032223291288651084e-12
2.376840000000000100e-05 1.218354484421050713e-12
2.582259999999999905e-05 1.438048924620405385e-12
2.805433999999999947e-05 1.697358792304615031e-12
3.047895000000000064e-05 2.003427602118564549e-12
3.311311000000000050e-05 2.364686915677797217e-12
3.597493000000000218e-05 2.791088836890640226e-12
3.908409000000000004e-05 3.294379702984441167e-12
4.246195999999999825e-05 3.888424439436949470e-12
4.613176000000000163e-05 4.589587725909005188e-12
5.011871999999999980e-05 5.417184827571605271e-12
5.445027000000000070e-05 6.394014992236297839e-12
5.915615999999999843e-05 7.546988142827612711e-12
6.426877000000000165e-05 8.907865845202443441e-12
6.982324000000000202e-05 1.051413798579550945e-11
7.585776000000000129e-05 1.241005381558699503e-11
8.241381000000000097e-05 1.464784232406106604e-11
8.953647999999999761e-05 1.728915075910407112e-11
9.727472000000000028e-05 2.040674113591862150e-11
1.056817999999999950e-04 2.408649804480869575e-11
1.148154000000000053e-04 2.842979001175994980e-11
1.247383999999999982e-04 3.355626740559876760e-11
1.355189000000000079e-04 3.960715426000888192e-11
1.472312999999999942e-04 4.674914232915545994e-11
1.599558000000000110e-04 5.517897915150768281e-11
1.737801000000000135e-04 6.512888712278222733e-11
1.887990999999999996e-04 7.687296912836062405e-11
2.051161999999999929e-04 9.073475490988964991e-11
2.228435000000000019e-04 1.070960991992828546e-10
2.421028999999999889e-04 1.264077355669664689e-10
2.630267999999999734e-04 1.492016626498643692e-10
2.857590999999999929e-04 1.761058026184489713e-10
3.104560000000000240e-04 2.078613055300137711e-10
3.372873000000000190e-04 2.453429865958323681e-10
3.664375999999999896e-04 2.895834014670799813e-10
3.981071999999999888e-04 3.418012620698502489e-10
4.325137999999999856e-04 4.034350885599133994e-10
4.698940999999999773e-04 4.761827354850476341e-10
5.105049999999999649e-04 5.620483364008203012e-10
5.546257000000000183e-04 6.633972173073203393e-10
6.025596000000000034e-04 7.830214666425379837e-10
6.546361999999999581e-04 9.242163670578432588e-10
7.112134999999999898e-04 1.090871655903109184e-09
7.726805999999999692e-04 1.287578368919127634e-09
8.394599999999999892e-04 1.519755248860510800e-09
9.120108000000000468e-04 1.793798494671410324e-09
9.908319000000000501e-04 2.117257378643805228e-09
1.076464999999999974e-03 2.499042545842806623e-09
1.169499000000000059e-03 2.949671500658134955e-09
1.270574000000000009e-03 3.481558178593391238e-09
1.380383999999999908e-03 4.109354750418878002e-09
1.499684999999999950e-03 4.850356333138924788e-09
1.629295999999999913e-03 5.724975962391928821e-09
1.770108999999999962e-03 6.757307016498329055e-09
1.923091999999999944e-03 7.975789246821946846e-09
2.089296000000000035e-03 9.413988407971928734e-09
2.269864999999999817e-03 1.111152499708478520e-08
2.466039000000000165e-03 1.311516224226167069e-08
2.679168000000000001e-03 1.548009635506945290e-08
2.910717000000000165e-03 1.827147727695491050e-08
3.162278000000000137e-03 2.156620116452554942e-08
3.435578999999999803e-03 2.545503179714297657e-08
3.732501999999999955e-03 3.004510101003809925e-08
4.055084999999999940e-03 3.546285264351600067e-08
4.405548999999999923e-03 4.185753559854107925e-08
4.786300999999999750e-03 4.940531402320813914e-08
5.199959999999999999e-03 5.831410847495328713e-08
5.649369999999999913e-03 6.882934757486355489e-08
6.137619999999999881e-03 8.124069826169353793e-08
6.668068000000000085e-03 9.589007566721906361e-08
7.244360000000000036e-03 1.131810286098244758e-07
7.870458000000000315e-03 1.335899075751630592e-07
8.550666999999999643e-03 1.576789177044109775e-07
9.289663999999999561e-03 1.861116864036309111e-07
1.009253000000000060e-02 2.196714630203551488e-07
1.096478000000000036e-02 2.592827573849599293e-07
1.191241999999999995e-02 3.060367844955249547e-07
1.294196000000000062e-02 3.612215365580234143e-07
1.406048000000000020e-02 4.263572096891466424e-07
1.527565999999999993e-02 5.032382070319445830e-07
1.659586999999999868e-02 5.939824473470216807e-07
1.803017999999999982e-02 7.010897026701919141e-07
1.958845000000000031e-02 8.275105965290630467e-07
2.128139000000000072e-02 9.767278316683447348e-07
2.312064999999999954e-02 1.152851989319842412e-06
2.511885999999999980e-02 1.360734897223622427e-06
2.728977999999999959e-02 1.606103373387726177e-06
2.964831000000000064e-02 1.895716876617734916e-06
3.221069000000000015e-02 2.237553554483569677e-06
3.499452000000000118e-02 2.641030520702695104e-06
3.801894000000000107e-02 3.117262396473950256e-06
4.130475000000000119e-02 3.679368632172389851e-06
4.487453999999999749e-02 4.342834135929391657e-06
4.875285000000000035e-02 5.125935877843084013e-06
5.296634000000000064e-02 6.050246483011424208e-06
5.754399000000000319e-02 7.141229087232506811e-06
6.251726999999999979e-02 8.428937756639880925e-06
6.792035999999999907e-02 9.948846045954759014e-06
7.379041999999999546e-02 1.174282406682430397e-05
8.016781000000000601e-02 1.386029050968876344e-05
8.709635999999999767e-02 1.635957795535571382e-05
9.462371999999999450e-02 1.930953468851257266e-05
1.028016000000000069e-01 2.279142520595671341e-05
1.116863000000000022e-01 2.690116559366663616e-05
1.213388999999999995e-01 3.175196752319279684e-05
1.318256999999999901e-01 3.747745542732288228e-05
1.432188000000000072e-01 4.423534664054462313e-05
1.555966000000000016e-01 5.221180098750261483e-05
1.690441000000000027e-01 6.162653874171856354e-05
1.836538000000000059e-01 7.273889824077113151e-05
1.995261999999999869e-01 8.585497428230534026e-05
2.167704000000000020e-01 1.013360528480469226e-04
2.355048999999999892e-01 1.196085511482114039e-04
2.558585999999999916e-01 1.411757754504049545e-04
2.779712999999999767e-01 1.666317461257704725e-04
3.019952000000000192e-01 1.966775925040348499e-04
3.280952999999999786e-01 2.321408105011153159e-04
3.564511000000000207e-01 2.739980743524197981e-04
3.872575999999999796e-01 3.234020687264767442e-04
4.207266000000000061e-01 3.817132460926550932e-04
4.570882000000000001e-01 4.505371925241660833e-04
4.965922999999999865e-01 5.317688503720358712e-04
5.395105999999999513e-01 6.276445402175502824e-04
5.861382000000000536e-01 7.408033711880577772e-04
6.367954999999999588e-01 8.743598479460718735e-04
6.918309999999999738e-01 1.031989170413264746e-03
7.516228999999999827e-01 1.218028287499825285e-03
8.165824000000000416e-01 1.437594533131891653e-03
8.871559999999999446e-01 1.696725803154571117e-03
9.638290000000000468e-01 2.002545853556738850e-03
1.047128999999999976e+00 2.363458573416495848e-03
1.137626999999999944e+00 2.789377473104284050e-03
1.235946999999999907e+00 3.291995854610742234e-03
1.342764999999999986e+00 3.885103747102783278e-03
1.458814000000000055e+00 4.584961442733641659e-03
1.584893000000000107e+00 5.410741014881463411e-03
1.721869000000000094e+00 6.385038934735565858e-03
1.870681999999999956e+00 7.534484820199743339e-03
2.032357000000000191e+00 8.890450419507200941e-03
2.208004999999999995e+00 1.048988138034407346e-02
2.398833000000000215e+00 1.237627025701543149e-02
2.606154000000000082e+00 1.460079215388765221e-02
2.831392000000000131e+00 1.722362751774320425e-02
3.076096999999999859e+00 2.031549883532146952e-02
3.341950000000000198e+00 2.395945082440299398e-02
3.630780999999999814e+00 2.825290627782822694e-02
3.944573000000000107e+00 3.331002650603583082e-02
4.285485000000000433e+00 3.926440428903966301e-02
4.655860999999999805e+00 4.627213541446330292e-02
5.058246999999999716e+00 5.451524641466245352e-02
5.495409000000000432e+00 6.420554344087241183e-02
5.970353000000000243e+00 7.558881298327478626e-02
6.486343999999999888e+00 8.894932015855334939e-02
7.046930999999999834e+00 1.046146272420054729e-01
7.655966000000000271e+00 1.229603385708644969e-01
8.317638000000000531e+00 1.444147308525627338e-01
9.036495000000000388e+00 1.694627620741860352e-01
9.817479000000000511e+00 1.986488607412006391e-01
1.066596000000000011e+01 2.325777058862883995e-01
1.158777000000000079e+01 2.719119559762673832e-01
1.258924999999999983e+01 3.173654327122910068e-01
1.367728999999999928e+01 3.696898122572694345e-01
1.485936000000000057e+01 4.296527271146104998e-01
1.614358999999999966e+01 4.980045861509742600e-01
1.753881000000000157e+01 5.754312024164399686e-01
1.905461000000000027e+01 6.624897663362390166e-01
2.070140999999999920e+01 7.595260018567465687e-01
2.249054999999999893e+01 8.665727416799071658e-01
2.443430999999999997e+01 9.832330217720973708e-01
2.654606000000000066e+01 1.108555749872825125e+00
2.884031999999999840e+01 1.240920142815111538e+00
3.133286000000000016e+01 1.377951513128797378e+00
3.404081999999999653e+01 1.516503777665625829e+00
3.698281999999999670e+01 1.652744195961795448e+00
4.017907999999999902e+01 1.782378328804379963e+00
4.365158000000000271e+01 1.901032040116029886e+00
4.742419999999999902e+01 2.004773345030068210e+00
5.152286000000000143e+01 2.090699826552171459e+00
5.597576000000000107e+01 2.157459841249830923e+00
6.081349999999999767e+01 2.205538295162248197e+00
6.606933999999999685e+01 2.237164401514422529e+00
7.177943000000000495e+01 2.255803597570066543e+00
7.798300999999999306e+01 2.265362960138459059e+00
8.472274000000000171e+01 2.269380773053974121e+00
9.204496000000000322e+01 2.270488970132084283e+00
1.000000000000000000e+02 2.270289020835639437e+00
1.086426000000000016e+02 2.269562625431164715e+00
1.180320999999999998e+02 2.268604280976600496e+00
1.282331000000000074e+02 2.267490050632348098e+00
1.393156999999999925e+02 2.266222599576680707e+00
1.513560999999999979e+02 2.264785628701639908e+00
1.644371999999999900e+02 2.263157992714492472e+00
1.786487999999999943e+02 2.261315036175913562e+00
1.940886000000000138e+02 2.259229676463823999e+00
2.108627999999999929e+02 2.256871584544350107e+00
2.290868000000000109e+02 2.254206872470088996e+00
2.488857000000000141e+02 2.251197567383380171e+00
2.703958000000000084e+02 2.247801632125063787e+00
2.937649999999999864e+02 2.243972298184328640e+00
3.191537999999999897e+02 2.239657686761079791e+00
3.467368999999999915e+02 2.234800461681011097e+00
3.767038000000000011e+02 2.229337195623646739e+00
4.092606999999999857e+02 2.223198190194615620e+00
4.446313000000000102e+02 2.216306773672505948e+00
4.830588000000000193e+02 2.208578835598085988e+00
5.248075000000000045e+02 2.199922595287514770e+00
5.701643000000000256e+02 2.190238096785583455e+00
6.194411000000000058e+02 2.179416811572876700e+00
6.729767000000000507e+02 2.167341540673930922e+00
7.311390999999999849e+02 2.153886104023020831e+00
7.943282000000000380e+02 2.138915406584695589e+00
8.629785000000000537e+02 2.122285452326005739e+00
9.375620000000000118e+02 2.103844062520253022e+00
1.018591000000000008e+03 2.083431096174005237e+00
1.106624000000000024e+03 2.060879548948336026e+00
1.202263999999999896e+03 2.036017067056002716e+00
1.306171000000000049e+03 2.008666943151651729e+00
1.419057999999999993e+03 1.978651276648561552e+00
1.541700000000000045e+03 1.945793166771497162e+00
1.674942999999999984e+03 1.909919819782709638e+00
1.819701000000000022e+03 1.870867061414654753e+00
1.976970000000000027e+03 1.828483611329027703e+00
2.147829999999999927e+03 1.782636304412594797e+00
2.333458000000000084e+03 1.733216748353597181e+00
2.535128999999999905e+03 1.680147030788840201e+00
2.754228999999999814e+03 1.623387466089788012e+00
2.992264999999999873e+03 1.562944246479978982e+00
3.250873000000000047e+03 1.498876561353103209e+00
3.531831999999999880e+03 1.431304976214962332e+00
3.837072000000000116e+03 1.360418494344127982e+00
4.168694000000000415e+03 1.286480583863576443e+00
4.528975999999999658e+03 1.209834254473002080e+00
4.920395000000000437e+03 1.130905622921890563e+00
5.345644000000000233e+03 1.050203832245688806e+00
5.807644000000000233e+03 9.683184326630716043e-01
6.309573000000000320e+03 8.859137436665839305e-01
6.854881999999999607e+03 8.037175410123139629e-01
7.447319999999999709e+03 7.225066838855430662e-01
8.090958999999999833e+03 6.430875210558101296e-01
8.790225000000000364e+03 5.662724089164208330e-01
9.549925999999999476e+03 4.928526466640517079e-01
1.037528000000000065e+04 4.235690565010459818e-01
1.127196999999999935e+04 3.590817821238556640e-01
1.224615999999999985e+04 2.999412130041366753e-01
1.330454000000000087e+04 2.465621668345700235e-01
1.445439999999999964e+04 1.992037537259482849e-01
1.570362999999999920e+04 1.579570016050310111e-01
1.706081999999999971e+04 1.227418872443459680e-01
1.853531999999999971e+04 9.331481438825238450e-02
2.013724000000000160e+04 6.928647088262249176e-02
2.187761999999999898e+04 5.014908334103088117e-02
2.376840000000000146e+04 3.531069211302011873e-02
2.582259999999999854e+04 2.413347733301134113e-02
2.805434000000000015e+04 1.597233831821884276e-02
3.047895000000000073e+04 1.021013669352021161e-02
3.311311000000000058e+04 6.286266236910325114e-03
3.597493000000000029e+04 3.716431337276615132e-03
3.908408999999999651e+04 2.102687809274019111e-03
4.246195999999999913e+04 1.134279967026761591e-03
4.613176000000000204e+04 5.809421665113383365e-04
5.011872000000000116e+04 2.811217489390323808e-04
5.445026999999999680e+04 1.277841748707586155e-04
5.915616000000000349e+04 5.417033346096076683e-05
6.426876999999999680e+04 2.122159445519192849e-05
6.982324000000000524e+04 7.592149991166539687e-06
7.585775999999999476e+04 2.442074723837280828e-06
8.241380999999999767e+04 6.920838344322950423e-07
8.953647999999999593e+04 1.683864727104395156e-07
9.727472000000000116e+04 3.405154049577280950e-08
1.056818000000000029e+05 5.501376098619505742e-09
1.148153999999999942e+05 6.772423436725568207e-10
1.247383999999999942e+05 6.007107002395009983e-11
1.355188999999999942e+05 3.595642179064728228e-12
1.472312999999999884e+05 1.345388552950663263e-13
1.599557999999999884e+05 2.877979828751757295e-15
1.737801000000000058e+05 3.170571656396462122e-17
1.887991000000000058e+05 1.591519257193119645e-19
2.051162000000000116e+05 3.151616441242985354e-22
2.228435000000000000e+05 2.076830084103511331e-25
2.421028999999999942e+05 3.722612380460296030e-29
2.630267999999999884e+05 1.428540056600470080e-33
2.857590999999999767e+05 8.831584626015480130e-39
3.104560000000000000e+05 6.278853607765961868e-45
3.372872999999999884e+05 3.446449317095504311e-52
3.664375999999999767e+05 9.131853499934412188e-61
3.981072000000000116e+05 6.721209851798357525e-71
4.325137999999999884e+05 7.172554447420995134e-83
4.698940999999999767e+05 5.161217826318775902e-97
5.105050000000000000e+05 1.015712580659179675e-113
5.546256999999999534e+05 1.885459833145522709e-133
6.025595999999999767e+05 9.399790450535424954e-157
6.546361999999999534e+05 2.857272666420111906e-184
7.112135000000000000e+05 9.202145104885822963e-217
7.726805999999999767e+05 3.979735531380510730e-255
8.394600000000000000e+05 2.018407813079909563e-300
9.120108000000000466e+05 0.000000000000000000e+00
9.908319000000000233e+05 0.000000000000000000e+00
1.076465000000000000e+06 0.000000000000000000e+00
1.169499000000000000e+06 0.000000000000000000e+00
1.270574000000000000e+06 0.000000000000000000e+00
1.380384000000000000e+06 0.000000000000000000e+00
1.499685000000000000e+06 0.000000000000000000e+00
1.629296000000000000e+06 0.000000000000000000e+00
1.770109000000000000e+06 0.000000000000000000e+00
1.923092000000000000e+06 0.000000000000000000e+00
2.089296000000000000e+06 0.000000000000000000e+00
2.269865000000000000e+06 0.000000000000000000e+00
2.466039000000000000e+06 0.000000000000000000e+00
2.679168000000000000e+06 0.000000000000000000e+00
2.910717000000000000e+06 0.000000000000000000e+00
3.162278000000000000e+06 0.000000000000000000e+00
3.435579000000000000e+06 0.000000000000000000e+00
3.732502000000000000e+06 0.000000000000000000e+00
4.055085000000000000e+06 0.000000000000000000e+00
4.405549000000000000e+06 0.000000000000000000e+00
4.786301000000000000e+06 0.000000000000000000e+00
5.199960000000000000e+06 0.000000000000000000e+00
5.649370000000000000e+06 0.000000000000000000e+00
6.137620000000000000e+06 0.000000000000000000e+00
6.668068000000000000e+06 0.000000000000000000e+00
7.244360000000000000e+06 0.000000000000000000e+00
7.870458000000000000e+06 0.000000000000000000e+00
8.550667000000000000e+06 0.000000000000000000e+00
9.289664000000000000e+06 0.000000000000000000e+00
1.009253000000000000e+07 0.000000000000000000e+00
1.096478000000000000e+07 0.000000000000000000e+00
1.191242000000000000e+07 0.000000000000000000e+00
1.294196000000000000e+07 0.000000000000000000e+00
1.406048000000000000e+07 0.000000000000000000e+00
1.527566000000000000e+07 0.000000000000000000e+00
1.659587000000000000e+07 0.000000000000000000e+00
1.803018000000000000e+07 0.000000000000000000e+00
1.958845000000000000e+07 0.000000000000000000e+00
2.128139000000000000e+07 0.000000000000000000e+00
2.312065000000000000e+07 0.000000000000000000e+00
2.511886000000000000e+07 0.000000000000000000e+00
2.728978000000000000e+07 0.000000000000000000e+00
2.964831000000000000e+07 0.000000000000000000e+00
3.221069000000000000e+07 0.000000000000000000e+00
3.499452000000000000e+07 0.000000000000000000e+00
3.801894000000000000e+07 0.000000000000000000e+00
4.130475000000000000e+07 0.000000000000000000e+00
4.487454000000000000e+07 0.000000000000000000e+00
4.875285000000000000e+07 0.000000000000000000e+00
5.296634000000000000e+07 0.000000000000000000e+00
5.754399000000000000e+07 0.000000000000000000e+00
6.251727000000000000e+07 0.000000000000000000e+00
6.792036000000000000e+07 0.000000000000000000e+00
7.379042000000000000e+07 0.000000000000000000e+00
8.016781000000000000e+07 0.000000000000000000e+00
8.709636000000000000e+07 0.000000000000000000e+00
9.462372000000000000e+07 0.000000000000000000e+00
1.028016000000000000e+08 0.000000000000000000e+00
1.116863000000000000e+08 0.000000000000000000e+00
1.213389000000000000e+08 0.000000000000000000e+00
1.318257000000000000e+08 0.000000000000000000e+00
1.432188000000000000e+08 0.000000000000000000e+00
1.555966000000000000e+08 0.000000000000000000e+00
1.690441000000000000e+08 0.000000000000000000e+00
1.836538000000000000e+08 0.000000000000000000e+00
1.995262000000000000e+08 0.000000000000000000e+00
2.167704000000000000e+08 0.000000000000000000e+00
2.355049000000000000e+08 0.000000000000000000e+00
2.558586000000000000e+08 0.000000000000000000e+00
2.779713000000000000e+08 0.000000000000000000e+00
3.019952000000000000e+08 0.000000000000000000e+00
3.280953000000000000e+08 0.000000000000000000e+00
3.564511000000000000e+08 0.000000000000000000e+00
3.872576000000000000e+08 0.000000000000000000e+00
4.207266000000000000e+08 0.000000000000000000e+00
4.570882000000000000e+08 0.000000000000000000e+00
4.965923000000000000e+08 0.000000000000000000e+00
5.395106000000000000e+08 0.000000000000000000e+00
5.861382000000000000e+08 0.000000000000000000e+00
6.367955000000000000e+08 0.000000000000000000e+00
6.918310000000000000e+08 0.000000000000000000e+00
7.516229000000000000e+08 0.000000000000000000e+00
8.165824000000000000e+08 0.000000000000000000e+00
8.871560000000000000e+08 0.000000000000000000e+00
9.638290000000000000e+08 0.000000000000000000e+00
1.047129000000000000e+09 0.000000000000000000e+00
1.137627000000000000e+09 0.000000000000000000e+00
1.235947000000000000e+09 0.000000000000000000e+00
1.342765000000000000e+09 0.000000000000000000e+00
1.458814000000000000e+09 0.000000000000000000e+00
1.584893000000000000e+09 0.000000000000000000e+00
1.721869000000000000e+09 0.000000000000000000e+00
1.870682000000000000e+09 0.000000000000000000e+00
2.032357000000000000e+09 0.000000000000000000e+00
2.208005000000000000e+09 0.000000000000000000e+00
2.398833000000000000e+09 0.000000000000000000e+00
2.606154000000000000e+09 0.000000000000000000e+00
2.831392000000000000e+09 0.000000000000000000e+00
3.076097000000000000e+09 0.000000000000000000e+00
3.341950000000000000e+09 0.000000000000000000e+00
3.630781000000000000e+09 0.000000000000000000e+00
3.944573000000000000e+09 0.000000000000000000e+00
4.285485000000000000e+09 0.000000000000000000e+00
4.655861000000000000e+09 0.000000000000000000e+00
5.058247000000000000e+09 0.000000000000000000e+00
5.495409000000000000e+09 0.000000000000000000e+00
5.970353000000000000e+09 0.000000000000000000e+00
6.486344000000000000e+09 0.000000000000000000e+00
7.046931000000000000e+09 0.000000000000000000e+00
7.655966000000000000e+09 0.000000000000000000e+00
8.317638000000000000e+09 0.000000000000000000e+00
9.036495000000000000e+09 0.000000000000000000e+00
9.817479000000000000e+09 0.000000000000000000e+00
1.066596000000000000e+10 0.000000000000000000e+00
