x y
2.012012012012012185e+00 4.494173896955636627e-01
2.042042042042042205e+00 4.363296204855243721e-01
2.072072072072072224e+00 4.232334554697944617e-01
2.102102102102102243e+00 4.101352742676770968e-01
2.132132132132132263e+00 3.970414315312417175e-01
2.162162162162162282e+00 3.839582531042869951e-01
2.192192192192192302e+00 3.708920322086426413e-01
2.222222222222222321e+00 3.578490256603720776e-01
2.252252252252252340e+00 3.448354501184126009e-01
2.282282282282282360e+00 3.318574783681629281e-01
2.312312312312312379e+00 3.189212356425012440e-01
2.342342342342342398e+00 3.060327959826841249e-01
2.372372372372372418e+00 2.931981786415477353e-01
2.402402402402402437e+00 2.804233445313973894e-01
2.432432432432432456e+00 2.677141927189358728e-01
2.462462462462462476e+00 2.550765569695464530e-01
2.492492492492492495e+00 2.425162023432045622e-01
2.522522522522522515e+00 2.300388218442555865e-01
2.552552552552552534e+00 2.176500331272508137e-01
2.582582582582582553e+00 2.053553752609936778e-01
2.612612612612612573e+00 1.931603055529011737e-01
2.642642642642642592e+00 1.810701964357401550e-01
2.672672672672672611e+00 1.690903324187510159e-01
2.702702702702702631e+00 1.572259071051203549e-01
2.732732732732732650e+00 1.454820202777162286e-01
2.762762762762762669e+00 1.338636750549455634e-01
2.792792792792792689e+00 1.223757751185416964e-01
2.822822822822822708e+00 1.110231220150351417e-01
2.852852852852852727e+00 9.981041253260526658e-02
2.882882882882882747e+00 8.874223615495387130e-02
2.912912912912912766e+00 7.782307259378400122e-02
2.942942942942942786e+00 6.705728940140839867e-02
2.972972972972972805e+00 5.644913966495210267e-02
3.003003003003002824e+00 4.600275978355315709e-02
3.033033033033032844e+00 3.572216732990305538e-02
3.063063063063062863e+00 2.561125899740649900e-02
3.093093093093092882e+00 1.567380863417614650e-02
3.123123123123122902e+00 5.913465365013997020e-03
3.153153153153152921e+00 -3.666248197534201225e-03
3.183183183183182940e+00 -1.306193765203057626e-02
3.213213213213213404e+00 -2.227033841594852973e-02
3.243243243243243423e+00 -3.128831724153955524e-02
3.273273273273273443e+00 -4.011287363894541769e-02
3.303303303303303462e+00 -4.874114120580091969e-02
3.333333333333333481e+00 -5.717038886264561026e-02
3.363363363363363501e+00 -6.539802199352867662e-02
3.393393393393393520e+00 -7.342158349126133576e-02
